road,id,model_type,condition,name,lat,lon,length
N2,1000973,link,Z,Bridge end,24.0549444,91.1453886,341.8448013381704
N2,1000974,bridge,C,Bari vara Bridge,24.0548028893491,91.1461905260355,43.88
N2,1000975,bridge,C,BARIUSA RCC GIDER BRIDGE,24.0548028893491,91.1461905260355,43.0
N2,1000976,link,Z,Sylhet 141 km,24.0543611,91.1486941,995.9207079720751
N2,1000977,link,Z,Sylhet 140 km,24.0533889,91.1584444,825.9097825893027
N2,1000978,bridge,C,Shabaj Pur Bridge,24.0529286690161,91.1618387292217,42.65
N2,1000979,bridge,B,BARIUSE BOX CULVERT,24.0537436912932,91.1550920076824,4.1
N2,1000980,bridge,A,SHAHA BAZAR PC GIDER BRIDGE,24.0529286690161,91.1618387292217,41.9
N2,1000981,link,Z,Bridge end,24.0523611,91.1665,174.22111810473453
N2,1000982,bridge,A,SHAHA BAZAR BOX CULVERT,24.0523004491124,91.1669109218934,10.45
N2,1000983,bridge,A,BARURA BOX CULVERT,24.0523182005917,91.166790652071,12.0
N2,1000984,link,Z,Sylhet 139 km,24.0521111,91.1681938,986.0435670324092
N2,1000985,link,Z,Sylhet 138 km,24.0479163,91.1767493,392.4801556741926
N2,1000986,bridge,C,Titas Bridge,24.0490325114685,91.1748803058741,202.55
N2,1000987,bridge,C,SHAHA BAZAR RCC GIDER BRIDGE,24.0490325114685,91.1748803058741,203.75
N2,1000988,link,Z,Bridge end,24.0444163,91.1772493,360.7375042215951
N2,1000989,bridge,C,RAZA BARIA RCC GIDER BRIDGE,24.0444605850241,91.1772486309178,26.2
N2,1000990,bridge,A,Chatol Bridge,24.0444605850241,91.1772486309178,26.95
N2,1000991,link,Z,Bridge start,24.0428052,91.1803327,25.38695076333409
N2,1000992,link,Z,Bridge end,24.0428052,91.1805827,149.53064733797532
N2,1000993,link,Z,Km post missing,24.0427774,91.1820549,1009.8915158196852
N2,1000994,bridge,C,RAZABAZAR BOX CULVERT,24.0427906760598,91.1858224356608,4.0
N2,1000995,link,Z,Sylhet 136 km,24.042833,91.1919997,984.9587075876432
N2,1000996,bridge,A,BOE SHASY BOX CULVERT,24.0429401919598,91.1957517562814,10.4
N2,1000997,link,Z,Sylhet 135 km,24.0431108,91.2016944,677.7765045667974
N2,1000998,bridge,C,Rampur Bridge,24.0429702404358,91.2045500397094,64.61
N2,1000999,bridge,C,RAMPUR P C GIRDER BRIDGE,24.0429702404358,91.2045500397094,64.1
N2,1001000,bridge,A,DABISOR BOX CULVERT,24.0430772680412,91.200538271134,10.4
N2,1001001,link,Z,Bridge start,24.0409719,91.2079444,66.96971952251893
N2,1001002,link,Z,Bridge end,24.0406108,91.2084722,206.50044700174672
N2,1001003,link,Z,Km post missing,24.0407497,91.2105,994.574907730326
N2,1001004,bridge,C,Khilsima Bridge,24.0419719,91.2138333,27.03
N2,1001005,bridge,B,Rampur Bridge-2,24.0407262413333,91.2101575271111,35.01
N2,1001006,bridge,A,KATAKHALI BRIDGE,24.0407262413333,91.2101575271111,33.7
N2,1001007,link,Z,Km post missing,24.043833,91.2196938,181.7946735962054
N2,1001008,bridge,A,CHANDURA BOX CULVERT,24.0432555888324,91.2178701375634,4.0
N2,1001009,bridge,A,KHALISHIMA BRIDGE,24.043172678511,91.2176082783418,26.0
N2,1001010,link,Z,Bridge start,24.0443608,91.2213882,26.125974592009026
N2,1001011,link,Z,Bridge end,24.0444163,91.2216382,796.818131324616
N2,1001012,link,Z,Sylhet 132 km,24.0460552,91.2292771,959.1141186485762
N2,1001013,link,Z,Sylhet 131 km,24.0487497,91.2382497,619.0979844122155
N2,1001014,bridge,A,BUDUNTI P C GIRDER BRIDGE,24.0498387163339,91.2390337290381,65.3
N2,1001015,bridge,A,Lohor Bridge,24.0498387163339,91.2390337290381,64.58
N2,1001016,link,Z,Bridge end,24.0534444,91.2415274,390.6778672476101
N2,1001017,link,Z,Sylhet 130 km,24.0566111,91.2431941,890.1951339493654
N2,1001018,bridge,A,BULUNTI 2 BOX CULVERT,24.057338552505,91.2438914899799,4.0
N2,1001019,link,Z,Box culvert,24.0624722,91.2491663,108.45436159044768
N2,1001020,link,Z,Sylhet 129 km,24.0631667,91.2499163,1002.2128696727641
N2,1001021,bridge,A,BURUNDI (3) BOX CULVERT,24.065947923225,91.2530700166065,9.3
N2,1001022,link,Z,Sylhet 128 km,24.0694438,91.257,857.0089760166408
N2,1001023,bridge,B,SHASHI BOX CULVERT,24.0691040355029,91.256625424852,3.5
N2,1001024,link,Z,Box culvert,24.074916,91.2629444,146.0628087168777
N2,1001025,bridge,A,ISKMPUR BOX CULVERT,24.072462410775,91.2603098812854,12.3
N2,1001026,link,Z,Sylhet 127 km,24.0758604,91.2639444,991.7781096906461
N2,1001027,bridge,A,BILPASA CULVERT,24.0778696446351,91.2661291399141,9.0
N2,1001028,link,Z,Km post missing,24.0820827,91.2709438,932.818704946987
N2,1001029,link,Z,Sylhet 125 km,24.082666,91.2801104,851.6248452831998
N2,1001030,bridge,A,ARINAGAR CULVERT,24.0830965810989,91.2807562536263,4.0
N2,1001031,bridge,A,AMTOLI CULVERT,24.0822501969473,91.2762214315789,3.5
N2,1001032,link,Z,Box culvert,24.0869997,91.2870274,132.52521682094343
N2,1001033,bridge,A,KHATABARI CULVERT,24.0852408324582,91.2840123147971,10.3
N2,1001034,link,Z,Information missing,24.0881108,91.2874997,763.5240412810333
N2,1001035,bridge,C,Madhab pur Bridge,24.0909137298145,91.2885035489301,68.09
N2,1001036,bridge,B,MADUBPUR BAZAR BRIDGE,24.0909137298145,91.2885035489301,66.0
N2,1001037,link,Z,Bridge end,24.0946386,91.289833,251.48950109902697
N2,1001038,link,Z,Km post missing,24.0967774,91.2906386,984.3659796182706
N2,1001039,bridge,A,KODHMADAB PUR,24.0972482904109,91.2911522986301,3.0
N2,1001040,link,Z,Sylhet 122 km,24.1032778,91.2972219,512.6318168721409
N2,1001041,bridge,C,MADABPUR (KACHARI),24.1042590088531,91.2979448987927,19.4
N2,1001042,bridge,A,Madhabpur Bridge,24.1042590088531,91.2979448987927,19.5
N2,1001043,link,Z,Bridge end,24.1071111,91.3000278,492.81997348087583
N2,1001044,link,Z,Sylhet 121 km,24.1105556,91.3030833,285.7035993932416
N2,1001045,bridge,C,Mirnagar Bridge,24.1097965209979,91.3024099465696,36.7
N2,1001046,bridge,C,MIRNAGAR R C C G BRIDGE,24.1097965209979,91.3024099465696,37.2
N2,1001047,link,Z,Bridge end,24.1123889,91.3050556,715.4049754283478
N2,1001048,link,Z,Sylhet 120 km,24.1169993,91.3099722,1003.5819826360238
N2,1001049,bridge,A,HARIA BOX CULVERT,24.1178998672727,91.310849880808,4.0
N2,1001050,link,Z,Sylhet 119 km,24.1238882,91.3163611,449.77239991071116
N2,1001051,bridge,B,UNDHIURA P C G BRIDGE,24.1243593059382,91.3167782581947,30.0
N2,1001052,bridge,A,Undhiura Bridge,24.1243593059382,91.3167782581947,30.0
N2,1001053,link,Z,Bridge end,24.127070117465752,91.31909743458904,539.6206390029232
N2,1001054,link,Z,Sylhet 118 km,24.1313604,91.3215827,543.661229493309
N2,1001055,bridge,B,DOKHIN BEDHOSA,24.1327827852207,91.3222117568138,25.0
N2,1001056,bridge,A,Dokhin Bedhosa Bridge,24.1327827852207,91.3222117568138,25.0
N2,1001057,link,Z,Bridge end,24.1359163,91.3235271,457.1696065201717
N2,1001058,link,Z,Sylhet 117 km,24.1396941,91.3253049,312.0416095030063
N2,1001059,bridge,A,BEGURA 2 PC GIRDER BRIDGE,24.1391103339955,91.3250301847682,40.7
N2,1001060,bridge,A,Begura -2 Bridge,24.1391103339955,91.3250301847682,40.75
N2,1001061,link,Z,Bridge end,24.1418886,91.3272216,694.2630626084162
N2,1001062,link,Z,Sylhet 116 km,24.1440552,91.3336386,338.86257819831917
N2,1001063,bridge,A,BEGURGA 1 PC GIRDER BRIDGE,24.1440329295154,91.3335726396475,22.8
N2,1001064,bridge,A,Begurga -1 Bridge,24.1440329295154,91.3335726396475,23.0
N2,1001065,link,Z,Bridge end,24.1449441,91.336833,658.8596714801536
N2,1001066,link,Z,Sylhet 115 km,24.1466386,91.3430552,400.08808485352193
N2,1001067,bridge,B,WORLDKOAL CULVERT,24.1463656258358,91.3420528395136,2.0
N2,1001068,bridge,A,JAGADISHPUR,24.1468901205607,91.3440217214953,2.0
N2,1001069,link,Z,Box culvert,24.1481941,91.3466108,487.8496094393391
N2,1001070,bridge,A,JAGADISHPUR,24.1475431932926,91.3458216457317,10.6
N2,1001071,link,Z,Box culvert,24.15225,91.3484441,88.1257035053245
N2,1001072,bridge,C,JAGADISPUR 3 BOX CULVERT,24.1504398675958,91.3476775494773,2.0
N2,1001073,link,Z,Sylhet 114 km,24.1530278,91.3486108,689.4828991395663
N2,1001074,bridge,A,JAGADISHPUR 2 BOX CULVERT,24.1545094189265,91.3487842322033,4.25
N2,1001075,link,Z,Box culvert,24.1592222,91.3489163,305.90309076253226
N2,1001076,bridge,A,BELGOR CULVERT,24.158845592638,91.3489047233128,2.0
N2,1001077,bridge,A,JOGIDISH PUR CULVERT,24.1562806240113,91.348830879661,10.6
N2,1001078,link,Z,Km post missing,24.1619722,91.3489997,901.8508308065983
N2,1001079,bridge,A,NARAONPUR CULVERT,24.1656872448275,91.3490274,8.2
N2,1001080,bridge,A,NARONPUR CULVERT,24.1626046967032,91.3490109626373,7.2
N2,1001081,bridge,A,BELGOR BOX CULVERT,24.1607536901023,91.3489536829351,9.0
N2,1001082,link,Z,Box culvert,24.1700827,91.3490274,101.96028068714007
N2,1001083,bridge,B,NANAR KHOLA CULVERT,24.1671222482758,91.3490274,6.4
N2,1001084,bridge,A,ITAKHOLA BOX CULVERT,24.1698043993902,91.3490274,3.1
N2,1001085,link,Z,Sylhet 112 km,24.1709993,91.3490552,896.1309803868271
N2,1001086,bridge,A,ITAKHOLA CULVERT,24.1720276505154,91.3490552,4.2
N2,1001087,link,Z,Box culvert,24.1790271,91.349833,109.42297840058465
N2,1001088,bridge,A,BANGADOBA,24.1762611963597,91.3493166873661,1.6
N2,1001089,link,Z,Sylhet 111 km,24.1799993,91.35,999.2980665017062
N2,1001090,bridge,A,BANGADOBA BOX CULVERT,24.1824936827999,91.3501544568,17.12
N2,1001091,link,Z,Sylhet 110 km,24.1889719,91.3505556,979.8117100705178
N2,1001092,bridge,A,PATONPUR,24.1914097549132,91.3505278,6.22
N2,1001093,bridge,A,KAROLA,24.188343818,91.350516708,5.32
N2,1001094,link,Z,Sylhet 109 km,24.1977774,91.3509167,501.90485670028687
N2,1001095,bridge,A,NOWA PARA BOX CULVERT,24.1995860414918,91.3511658801864,7.8
N2,1001096,bridge,A,RATONPUR BOX CULVERT,24.1957657783783,91.3507017061425,3.5
N2,1001097,link,Z,Box culvert,24.20225,91.3515833,524.3293312183756
N2,1001098,bridge,A,NOWA PARA,24.2014256480186,91.3514541310023,2.0
N2,1001099,link,Z,Sylhet 108 km,24.2067222,91.3532222,283.4389500401255
N2,1001100,bridge,A,NOWA PARA BOX CULVERT,24.2066638674193,91.3531927209677,2.15
N2,1001101,bridge,A,NOWAPARA BOX CULVERT,24.2054472164516,91.3525778725806,4.3
N2,1001102,link,Z,Box culvert,24.2088889,91.3546944,284.93280639288025
N2,1001103,bridge,A,SHAPUR,24.2085601744827,91.3544752496551,29.5
N2,1001104,bridge,A,Shapur Bridge,24.2085601744827,91.3544752496551,29.5
N2,1001105,link,Z,Bridge end,24.2110556,91.3561944,423.9577104369014
N2,1001106,bridge,A,SAHAPUR BOX CULVERT,24.2120458313539,91.3569636109263,3.3
N2,1001107,link,Z,Sylhet 107 km,24.2141667,91.3586111,992.4687220556998
N2,1001108,bridge,A,HORITOLA BOX CULVERT,24.2166045893846,91.3608968426153,6.3
N2,1001109,link,Z,Sylhet 106 km,24.2214438,91.3642778,1001.9807043589694
N2,1001110,bridge,A,SHIBPUR BOX CULVERT,24.223148515736,91.3647176883248,8.1
N2,1001111,bridge,A,HORITALA BOX CULVERT,24.2206161977528,91.3639615960674,5.3
N2,1001112,bridge,A,HORI TOLA BOX CULVERT,24.2188854253164,91.3629662360759,6.6
N2,1001113,bridge,A,HARITALA 2 BOX CULVERT,24.2176577813846,91.3618835066153,4.3
N2,1001114,link,Z,Sylhet 105 km,24.2301938,91.3666389,1004.6957547506954
N2,1001115,bridge,A,SOUDURP 2,24.2333514895104,91.3675381501165,1.5
N2,1001116,bridge,A,SHIBPUR BOX CULVERT,24.2324161,91.3672956666666,2.0
N2,1001117,bridge,A,SHIBPUR BOX CULVERT,24.2287000300668,91.3660478097995,4.3
N2,1001118,bridge,A,SHIBPUR BOX CULVERT,24.227627081069,91.3655151567928,6.6
N2,1001119,bridge,A,SHIBPUR BOX CULVERT,24.2270687986636,91.3652380040089,2.0
N2,1001120,link,Z,Sylhet 104 km,24.2390274,91.3687216,994.200864152034
N2,1001121,bridge,A,RIAZ NAGAR BOX CULVERT,24.240104416129,91.3690145280397,1.5
N2,1001122,bridge,A,RIAZNAZAR BOX CULVERT,24.2373891878612,91.3683910708092,1.5
N2,1001123,link,Z,Sylhet 103 km,24.2476663,91.3712493,1006.2044606333279
N2,1001124,bridge,A,TAJPUR BOX CULVERT,24.2510285976119,91.3728521116417,3.3
N2,1001125,bridge,A,JAJPUR BOX CULVERT,24.2483684288571,91.3715551882857,1.5
N2,1001126,bridge,A,TAJPUR BOX CULVERT,24.2453919661129,91.370552332392,6.6
N2,1001127,link,Z,Sylhet 102 km,24.2555556,91.3761104,989.8613577110507
N2,1001128,bridge,A,CHARA BOX CULVERT,24.2588610764705,91.3782461,4.3
N2,1001129,bridge,A,CHARA BOX CULVERT,24.2565296885386,91.376727700573,1.5
N2,1001130,bridge,A,BAKHARNAGAR BOX CULVERT,24.2539687209876,91.3747529907407,3.3
N2,1001131,link,Z,Sylhet 101 km,24.2633333,91.3808604,999.6592799890765
N2,1001132,bridge,B,GORIPUR BOX CULVERT,24.26536022,91.3820406225454,2.6
N2,1001133,bridge,B,GORIPUR BOX CULVERT,24.2634051199999,91.3809022189091,4.2
N2,1001134,bridge,A,CHARA BOX CULVERT,24.2599490343137,91.3788860833333,3.0
N2,1001135,link,Z,Sylhet 100 km,24.2713327,91.3853608,943.8759866695556
N2,1001136,bridge,A,LEVEL CROSING BOX CULVERT,24.2711294189003,91.3898493161512,4.3
N2,1001137,bridge,A,OLIPUR BOX CULVERT,24.2686782376782,91.3837600983706,2.0
N2,1001138,link,Z,Sylhet 99 km,24.2720549,91.3946386,992.0102435000688
N2,1001139,bridge,A,SHARALDI BOX CULVERT,24.271147972807,91.3925544780701,2.0
N2,1001140,bridge,A,OLIPUR BOX CULVERT,24.2710992577319,91.3905732520618,1.7
N2,1001141,link,Z,Sylhet 98 km,24.2759993,91.4034167,704.2560280912876
N2,1001142,bridge,A,SATANKONADI BRIDGE,24.2773317548387,91.4055143225806,2.6
N2,1001143,bridge,A,Shutan Bazar Bridge,24.2751897880083,91.401614395099,83.3
N2,1001144,bridge,A,SHUTAN BAZAR,24.2751897880083,91.401614395099,82.8
N2,1001145,link,Z,Box culvert,24.2793604,91.4093056,218.15423009485986
N2,1001146,bridge,A,NURPUR,24.279101528934,91.4088715715736,2.5
N2,1001147,bridge,A,SATANKANADI,24.2780997618279,91.4070782357526,2.6
N2,1001148,link,Z,Box culvert,24.2803882,91.4111389,78.15740063037573
N2,1001149,link,Z,Sylhet 97 km,24.2806938,91.4118333,982.7255850498427
N2,1001150,bridge,A,NURPUR CULVERT,24.2814709744868,91.4156858947214,2.6
N2,1001151,link,Z,Sylhet 96 km,24.2821938,91.4213882,59.454375883840456
N2,1001152,bridge,A,N ASHUTPUR,24.2821628568181,91.4208976749999,4.2
N2,1001153,link,Z,R221,24.2821382,91.4219716,162.8696633048835
N2,1001154,link,Z,Box culvert,24.2818882,91.4235549,795.5015268984068
N2,1001155,link,Z,Sylhet 95 km,24.2806104,91.4312771,977.8144889382138
N2,1001156,bridge,A,BORCLAR CULVERT,24.2803280718,91.4334974258,12.5
N2,1001157,link,Z,Sylhet 94 km,24.2790827,91.4407774,1017.2576413093904
N2,1001158,bridge,A,BORCHAR,24.2775398508474,91.4426206203389,2.6
N2,1001159,link,Z,Sylhet 93 km,24.2725271,91.4477774,984.7070131329667
N2,1001160,bridge,A,BISHOROAH BOX CULVERT,24.2708890745341,91.4493102099378,2.6
N2,1001161,bridge,A,TALUGARAR,24.2741830466257,91.4462022466257,2.6
N2,1001162,link,Z,Box culvert,24.2663611,91.45475,3.091218960498995
N2,1001163,link,Z,Sylhet 92 km,24.2663889,91.45475,992.403967583761
N2,1001164,bridge,A,WORLD ROAD CULVERT,24.2664690763527,91.4570746332665,2.1
N2,1001165,bridge,A,BISHOROAD CULVERT,24.2677720459677,91.4528306338709,2.1
N2,1001166,link,Z,Box culvert,24.2668327,91.4645278,5.626029006911531
N2,1001167,bridge,A,BIRMACHAR CULVERT,24.2666905404809,91.4619911426853,2.1
N2,1001168,link,Z,Sylhet 91 km,24.2668327,91.4645833,992.1839363712113
N2,1001169,bridge,A,BIRAM CHAR BOX CULVERT,24.26701275314,91.4681518884058,1.6
N2,1001170,link,Z,Sylhet 90 km,24.2672493,91.4743604,22.74398164724566
N2,1001171,bridge,A,SHAIS TAGONG CULVEERT,24.267181867647,91.4721012037433,1.6
N2,1001172,link,Z,Box culvert,24.2672216,91.4745827,239.53273564968285
N2,1001173,link,Z,R240 to Habiganj / N204 to Chunarughat,24.2676938,91.4768882,310.1481443737345
N2,1001174,bridge,C,Shaistaganj Bridge,24.2682615092063,91.477247111746,217.25
N2,1001175,bridge,A,SAYESTAGONJ BRIDGE,24.2682615092063,91.477247111746,216.15
N2,1001176,link,Z,Bridge start,24.2701104,91.478416,192.49746809612887
N2,1001177,link,Z,Bridge end,24.271666,91.4792493,208.84564463823656
N2,1001178,link,Z,Sylhet 89 km,24.2733604,91.4801382,343.4323846406996
N2,1001179,link,Z,Rail Road Crossing,24.276166,91.4815549,648.5785912420217
N2,1001180,link,Z,Sylhet 88 km,24.2793882,91.4868886,122.7154821787655
N2,1001181,bridge,A,ADDIPASHA R C C BRIDGE,24.2788063459787,91.4859254584218,27.0
N2,1001182,bridge,A,Addipasha Bridge,24.2788063459787,91.4859254584218,27.0
N2,1001183,link,Z,Bridge start,24.2799716,91.4879163,27.31122922193621
N2,1001184,link,Z,Bridge end,24.2801104,91.4881386,850.1627998040105
N2,1001185,link,Z,Sylhet 87 km,24.2843608,91.4951108,627.3241511793385
N2,1001186,bridge,C,BASHUINA BOX CULVERT,24.2849281019125,91.4960359530054,12.6
N2,1001187,link,Z,Box culvert,24.2873886,91.5003333,375.47584789321627
N2,1001188,bridge,C,BASHINA BOX CULVERT,24.2862366482014,91.498186313669,2.0
N2,1001189,link,Z,Sylhet 86 km,24.2892219,91.5034444,909.2576234117785
N2,1001190,bridge,A,BAINA BOX CULVERT,24.2894247427046,91.5037113124555,2.0
N2,1001191,link,Z,Road to Srimongal(N207),24.2947219,91.5100833,84.28330165054415
N2,1001192,link,Z,Information missing,24.2954163,91.5104167,864.5462135558494
N2,1001193,bridge,A,MIRPUR BOX CULVERT,24.2980267513513,91.5112349405405,17.2
N2,1001194,bridge,A,JOYPUR BOX CULVERT,24.2957942312101,91.5105355840764,1.5
N2,1001195,link,Z,Box culvert,24.30275,91.51325,129.6320923778936
N2,1001196,bridge,A,MIRPUR BOX CULVERT,24.3005804944444,91.5120214666666,1.9
N2,1001197,link,Z,Sylhet 84 km,24.3036944,91.514,886.0093685891658
N2,1001198,bridge,A,KHAMAR GOAN BOX CULVERT,24.3060840624309,91.5172712955801,1.5
N2,1001199,bridge,A,RUPSANKAR BOX CULVERT,24.3044037630188,91.5151219766037,2.0
N2,1001200,link,Z,Sylhet 83 km,24.3098056,91.5196104,999.0646707214784
N2,1001201,bridge,A,CHARGUY BOX CULVEFRT,24.3110669081545,91.5207181905579,6.3
N2,1001202,link,Z,Sylhet 82 km,24.3165833,91.5260827,772.3715272231661
N2,1001203,bridge,A,DOWLOTPUR BOX CULVERT,24.3164647349264,91.5259613753676,8.0
N2,1001204,link,Z,Bridge start,24.3225271,91.5300271,40.728872208787955
N2,1001205,bridge,A,DOWLOTPUR PC BRIDGE,24.3203282296367,91.5287664185468,41.0
N2,1001206,bridge,A,Dowlatpur Bridge,24.3203282296367,91.5287664185468,41.0
N2,1001207,link,Z,Bridge end,24.3228604,91.5301938,176.5048013755502
N2,1001208,link,Z,Sylhet 81 km,24.3243049,91.530916,997.8813997355165
N2,1001209,bridge,A,TOLAMPUR BOX CULVERT,24.3247602855072,91.5311234110144,8.0
N2,1001210,link,Z,Km post missing,24.3329716,91.5334719,1004.3466417865558
N2,1001211,bridge,A,JANNJALIA,24.336938656338,91.533637784507,4.2
N2,1001212,bridge,A,JANJJALIA,24.3350321013422,91.5335489120805,1.3
N2,1001213,bridge,A,JANJJALIA,24.3341146691275,91.5335158554809,1.3
N2,1001214,bridge,A,ISLAMPUR,24.3312803529771,91.5331031047328,6.4
N2,1001215,link,Z,Sylhet 79 km,24.3419441,91.5346108,765.4933577663332
N2,1001216,bridge,A,ISLAMABAD,24.3433336647058,91.5348688464705,3.0
N2,1001217,bridge,A,KABIR PUR,24.3404050044692,91.5342658385474,10.6
N2,1001218,link,Z,Box culvert,24.3487497,91.5357497,234.13314059228597
N2,1001219,bridge,A,KABIR PUR CULVERT,24.3460083301639,91.535338464918,2.5
N2,1001220,link,Z,Sylhet 78 km,24.3508333,91.536083,412.98826066271545
N2,1001221,bridge,B,CHALTA BAZAR BRIDGE,24.3513919662011,91.5364728952514,59.2
N2,1001222,bridge,B,Chalta Bazar Bridge,24.3513919662011,91.5364728952514,58.5
N2,1001223,link,Z,Bridge end,24.3538611,91.5384441,556.4714321593532
N2,1001224,bridge,A,CHALTA BOX CULVERT,24.353358471229,91.5378453265363,3.0
N2,1001225,link,Z,Km post broken,24.3582222,91.5411386,1000.1001558572198
N2,1001226,bridge,A,CHALTA BAZAR BOX CULVERT,24.3603485835164,91.541595982967,3.0
N2,1001227,link,Z,Sylhet 76 km,24.3668604,91.5438886,178.8973852113957
N2,1001228,bridge,A,MOKKADI,24.3658315268722,91.5434295729075,15.8
N2,1001229,bridge,A,Mokkadi Bridge,24.3658315268722,91.5434295729075,15.85
N2,1001230,link,Z,Bridge end,24.3683049,91.5446663,588.2448795959989
N2,1001231,bridge,A,ADITPUR,24.3706725638513,91.5458229199324,19.0
N2,1001232,link,Z,Box culvert,24.3731382,91.5470274,233.61215957083687
N2,1001233,link,Z,Sylhet 75 km,24.3750549,91.5479719,852.9809277254657
N2,1001234,bridge,A,MOSHIDOLONG,24.375087492,91.5479881959999,3.0
N2,1001235,link,Z,Bridge end,24.3820549,91.5514167,144.8569931257091
N2,1001236,bridge,B,Moglie Bridge,24.3795572061594,91.5502040260869,13.7
N2,1001237,bridge,A,MOGLIE,24.3795572061594,91.5502040260869,13.6
N2,1001238,link,Z,Sylhet 74 km,24.3831938,91.5521111,1005.5295105927197
N2,1001239,link,Z,Sylhet 73 km,24.3908052,91.5574722,1006.9885899805016
N2,1001240,bridge,A,HASANABAD BOX CULVERT,24.3935938551312,91.559311695704,5.2
N2,1001241,bridge,A,SHOURATUL,24.3904946851741,91.5572534884577,7.9
N2,1001242,bridge,A,DOVEREL,24.3880408606965,91.5555251338308,2.6
N2,1001243,link,Z,Sylhet 72 km,24.3985274,91.5626667,860.8458979615777
N2,1001244,bridge,A,PUTI JURRI,24.4007885722891,91.5637976106024,2.0
N2,1001245,bridge,A,MONDUL KAFON,24.3975406188811,91.5619265475524,3.0
N2,1001246,bridge,A,HASANABAD,24.3951472785202,91.5603294575179,5.4
N2,1001247,link,Z,Bridge start,24.406,91.5648889,126.6711840084902
N2,1001248,bridge,C,PUTA JURI BOX CULVERT,24.4049280183673,91.564704447619,1.5
N2,1001249,bridge,A,PUTA JURI PC GIRDER BRIDGE,24.4033296759036,91.5644229831325,19.5
N2,1001250,bridge,A,Putajuri Bridge,24.4033296759036,91.5644229831325,19.5
N2,1001251,link,Z,Sylhet 71 km,24.4071389,91.5649167,1003.6748874547793
N2,1001252,bridge,A,PUTA JURI SCHOOL,24.4074136345454,91.5649167,2.6
N2,1001253,link,Z,Sylhet 70 km,24.4161111,91.566,374.5758546316826
N2,1001254,bridge,A,RAJSURAT BOX CULVERT,24.4167952587234,91.5661546906383,10.6
N2,1001255,bridge,A,RASURAT BOX CULVERT 2,24.4151244789237,91.5658325408071,6.2
N2,1001256,bridge,A,KAZI MADAM,24.4140835484304,91.5656558636771,5.0
N2,1001257,link,Z,Box culvert,24.41938386425532,91.56687635787236,615.6039005426587
N2,1001258,bridge,A,SHUKCHAR,24.4217445923566,91.5674789866242,3.8
N2,1001259,bridge,A,SHUKCHAR,24.4195228497872,91.5669151051063,2.0
N2,1001260,bridge,A,SHUKCHAR,24.4181416810638,91.566530054468,4.0
N2,1001261,link,Z,Sylhet 69 km,24.4248049,91.5681104,670.2844152496281
N2,1001262,bridge,B,SHUK GHAR RCC GRIDER,24.4234977390625,91.5678518695312,37.1
N2,1001263,bridge,A,COLTANPUR BOX CULVERT,24.4263984578947,91.5682493,1.5
N2,1001264,bridge,A,SUCK CHAR BOX CULVERT,24.4250990697841,91.5681423769784,1.5
N2,1001265,bridge,A,Shuk Ghar Bridge,24.4234977390625,91.5678518695312,37.0
N2,1001266,link,Z,Box culvert,24.4308327,91.568166,321.6523265537979
N2,1001267,bridge,A,SHAMREPUR BOX CULVERT,24.4313035135384,91.5682721556923,5.3
N2,1001268,bridge,A,COLYANPUR BOX CULVERT,24.4281701972602,91.5680705123287,1.5
N2,1001269,link,Z,Sylhet 68 km,24.4336663,91.5688049,610.7908863478742
N2,1001270,bridge,A,BROCHAR BOX CULVERT,24.4361217182481,91.5690115372262,6.2
N2,1001271,link,Z,Bridge start,24.43914347142857,91.56926223392855,341.5339667558269
N2,1001272,bridge,A,BARO CHAR BOX CULVERT,24.4395974278443,91.5693417170658,3.0
N2,1001273,bridge,A,Boro Char Bridge,24.4365254536496,91.5690434724452,14.8
N2,1001274,bridge,A,BARO CLAR BRIDGE,24.4365254536496,91.5690434724452,14.8
N2,1001275,link,Z,Box culvert,24.4421663,91.5698604,51.56683221460277
N2,1001276,link,Z,Sylhet 67 km,24.442618919808307,91.569971342492,296.57940343788835
N2,1001277,bridge,B,ROKAM PUR RCC GIDER BRIDGE,24.4424559766773,91.5699314031948,19.5
N2,1001278,bridge,B,Rokonpur Bridge,24.4424559766773,91.5699314031948,19.5
N2,1001279,bridge,A,ROKAMPUR BOX CULVERT,24.443696154952,91.570235385623,2.0
N2,1001280,link,Z,Bridge end,24.4452219,91.5706104,718.5831123640041
N2,1001281,bridge,A,RAKONPUR BOX CULVERT,24.445194125,91.5706034625,4.3
N2,1001282,link,Z,Sylhet 66 km,24.4515833,91.5718604,988.9137405849634
N2,1001283,bridge,C,BARIMA BOX CULVERT,24.4526561768115,91.571991247826,4.5
N2,1001284,bridge,B,BURIMA BOX CULVERT,24.4501527896551,91.5716560781609,4.5
N2,1001285,bridge,A,VORGOU BOX CULVERT,24.4541419777777,91.5721536333333,2.06
N2,1001286,bridge,A,BURIMA BOX CULVERT,24.4506177055172,91.5717224827586,4.5
N2,1001287,link,Z,Sylhet 65 km,24.4604444,91.5726938,975.064751169103
N2,1001288,bridge,A,BOROKANSI BOX CULVERT,24.4617237091168,91.5740361649572,3.5
N2,1001289,bridge,A,BOROKADI BOX CULVERT,24.4608792840455,91.5743585863247,7.4
N2,1001290,bridge,A,VORGOU BOX CULVERT,24.4579264018518,91.5724525055555,3.5
N2,1001291,bridge,A,VORGOU BOX CULVERT,24.45653135,91.5723666335294,6.12
